id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5077507416265356,OwwjXqhU8,7114014410,cycylzlz,#微博头像挂件#我正在使用“黑神话悟空”头像挂件，你也快来戴上试试吧~O头像挂件：黑神话悟空,,,,微博头像挂件,0,1,0,2024-09-11 19:52,微博会员中心,,,,新疆,普通用户
5077490856364430,OwvTfqHG6,7771066308,0大花虎0,抉择#黑悟空#,,,,黑悟空,0,1,0,2024-09-11 18:46,OPPO Find X6 Pro,https://wx4.sinaimg.cn/large/008tUBlagy1htjyv5jb63j31400u075w.jpg,,,重庆,普通用户
5077358230898779,Owsrl3LOr,2199837712,制造-原理,高手，#雕刻一个黑悟空#，细节很到位创意手工超话L制造-原理的微博视频,,,,雕刻一个黑悟空,51,25,177,2024-09-11 09:59,微博视频号,,"http://f.video.weibocdn.com/o0/h0JokgUVlx08hVEDNzCM01041202UIff0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079715&ssig=3rR6%2BU2lY6&KID=unistore,video",,安徽,金V
5077357415371217,Owsq1mxix,1505711624,柯小南1112,黑悟空画面做的是真不错～就是跑图真太累了队友即将拿下一周目，我现在强的可怕！预备开启二周目爽歪歪模式,,,,,0,1,0,2024-09-11 09:56,iPhone客户端,"https://wx2.sinaimg.cn/large/59bf5608ly1htjjg28svqj23402c0b2b.jpg,https://wx1.sinaimg.cn/large/59bf5608ly1htjjj28qfcj20zt13tdna.jpg",,,甘肃,普通用户
5077343141626405,Ows306P6l,7792744706,黑龙江省文化和旅游厅,#龙年游龙江#“黑悟空”现身大庆？大庆马拉松现场各路神仙斗法，网友:“显眼包们”太可爱了！#秋系氛围感#L龙头视野的微博视频,,,,"龙年游龙江,秋系氛围感",0,1,0,2024-09-11 09:00,微博视频号,,"http://f.video.weibocdn.com/o0/zMnieD6Slx08hSJDEt60010412008GFA0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079726&ssig=4H9czd6hav&KID=unistore,video",,,蓝V
5077521817145588,OwwHbtYTq,1778758223,新浪看点,#悟空动捕演员殷凯谈纵横精神#动捕演员殷凯谈饰演黑悟空天命人爆火：是不是火“歪”了？淄博网友点赞，妈妈在评论区为他骄傲，更关心有没有因为工作熬夜。（科创最前沿）L科创最前沿的微博视频,,,,悟空动捕演员殷凯谈纵横精神,0,0,0,2024-09-11 20:50,微博视频号,,"http://f.video.weibocdn.com/o0/FFpFcQMZlx08hMzhZHGo01041200hvyy0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079783&ssig=4a25fNYjgH&KID=unistore,video",,,蓝V
5077507185839934,OwwjAoveu,7811609806,汽车观察所,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507183215859,OwwjAduAH,7811310476,大潮科技,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507185576477,OwwjAnoHb,7746451627,大树财经,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507181908161,OwwjA80oN,7744053157,巨浪视频,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507181118535,OwwjA4GYT,7805314855,天选视频,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507177450693,Owwjzvggt,7811292935,简单财经,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507176662531,OwwjzrXeb,6074009080,科技号角,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077490391581490,OwvSv6DpU,5336238646,福尔摩斯珊33,#生活手记#是黑悟空的坑,,,,生活手记,0,1,0,2024-09-11 18:45,iPhone客户端,https://wx2.sinaimg.cn/large/005P8jrgly1htjytjwwgkj30u00u0q6h.jpg,,,北京,普通用户
5077277713105291,Owqltd1Pl,7104977193,还我星球,最近每天都很开心，小黄都给我直播他打黑悟空真的很想去长沙找他，但是不行捏,,,,,0,0,0,2024-09-11 04:40,iPhone客户端,,,,浙江,普通用户
