id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5076100374071406,OvVIxh59Q,3154294200,嘿呆子哦,吃顿日料，这次要出去，就怕人死了钱没花了，吆喝苏州狐朋狗友来最后一餐。然后就是经典网吧打游击，猿神，启动，神作。,,,,,0,4,2,2024-09-07 22:41,iPhone,"https://wx4.sinaimg.cn/large/bc02b5b8gy1htfj4cbzp4j23402c0kjo.jpg,https://wx1.sinaimg.cn/large/bc02b5b8gy1htfj4etqpmj23402c04qr.jpg,https://wx4.sinaimg.cn/large/bc02b5b8gy1htfj4itnnnj22c0340e83.jpg,https://wx2.sinaimg.cn/large/bc02b5b8gy1htfj4jjzsyj21hc0u07id.jpg,https://wx4.sinaimg.cn/large/bc02b5b8gy1htfj4lletkj23402c0npe.jpg,https://wx2.sinaimg.cn/large/bc02b5b8gy1htfj4ollpwj22c0340e83.jpg",,,上海,普通用户
5076098456754350,OvVFrsl78,6909845718,纯式印,有没有人愿意像猿毛追随神券日一样追随我,,,,,0,4,1,2024-09-07 22:34,,,,,湖北,黄V
5076091070585423,OvVtx2sij,1739047742,休息狂,刚撸完铁回来，猿神启动，接着干白衣秀士，有两副面孔确实不好打。#黑神话悟空#,,,,黑神话悟空,1,6,5,2024-09-07 22:04,iPhone 15 Pro Max,https://wx4.sinaimg.cn/large/67a7c33egy1htfi3dvo8dj23402c0hdv.jpg,,,湖南,红V
5076079066744084,OvVaasiry,6903996441,Cynic_Vv,家的咖啡机以及难得的周末，猿神，启动,,,,,0,0,0,2024-09-07 21:17,HUAWEI Mate 60 Pro+,"https://wx4.sinaimg.cn/large/007xesRjgy1htfgq1jfauj33342bcx6p.jpg,https://wx3.sinaimg.cn/large/007xesRjgy1htfgq1yks3j31hc0u0n93.jpg",,,湖南,普通用户
5076066821740581,OvUQq7iNT,2120325302,_铛铛铛蛋,我打败猿神辣啊啊啊啊啊啊啊,,,,,0,0,0,2024-09-07 20:28,微博轻享版,,,,广东,普通用户
5076028349747507,OvTQmETLR,1785112711,仙度瑞拉的tear,小小猿神拿捏拿捏,,,,,0,0,0,2024-09-07 17:55,iPhone客户端,https://wx2.sinaimg.cn/large/6a66a887ly1htfaw0y8g1j21hc0u043y.jpg,,,北京,普通用户
5076023416720290,OvTIpscfM,7532878116,孑小大火包,猿神，启动！1050ti大战黑吗喽,,,,,0,0,2,2024-09-07 17:35,微博网页版,"https://wx1.sinaimg.cn/large/008dNbI8ly1htfac3gavhj31hc0u0n4f.jpg,https://wx1.sinaimg.cn/large/008dNbI8ly1htfac3fy0ij31hc0u0n3t.jpg",,,辽宁,普通用户
5077226091446309,Owp0d64fz,2284105504,SherryChristie,几天没启动猿神了今天终于感觉好点启动一下老是以为能在第一阶段打死王灵官就一直一直早早把芭蕉扇给用了然而打不死还浪费我一晚上时间打到后面手都麻了才打过了最好笑的是中途回去前几个地图捡宝箱在火焰山把宝物换成了避火罩后面回去打王灵官进二阶段残血了才发现我忘记换回芭蕉扇了至少今天没被我的坏心态打倒手真的麻了所以今天不打了我不禁怀疑我能打通关吗……,,,,,0,1,0,2024-09-11 01:14,iPhone客户端,,,,广东,普通用户
5077224695531065,OwoXXncSJ,5976092005,For_Answer,猿神启动！,,,,,0,3,3,2024-09-11 01:09,iPhone客户端,https://wx3.sinaimg.cn/large/006wr4wJgy1htj45a7zt0j33402c0npf.jpg,,,上海,普通用户
5077214511497694,OwoHx6hCm,7544456283,SLiiimmm,猿神关机！红温了,,,,,0,0,0,2024-09-11 00:28,一加 Ace 2,https://wx4.sinaimg.cn/large/008ezLILgy1htj31dxsktj30u01hc796.jpg,,,广东,普通用户
5076005334549463,OvTffj5wr,2607478971,PC玩家超威蓝猫,好久没有如此沉浸式的体验一个游戏了感谢游科治好了电子ED二周目开始，猿神启动！（祭奠我烧了的老主板）,,,,,0,7,3,2024-09-07 16:24,vivo X90 Pro+,"https://wx3.sinaimg.cn/large/9b6af8bbgy1htf89166u9j21hc0u0h64.jpg,https://wx2.sinaimg.cn/large/9b6af8bbgy1htf892dn9nj21hc0u0k1f.jpg,https://wx4.sinaimg.cn/large/9b6af8bbgy1htf893mvy0j21hc0u07cy.jpg,https://wx1.sinaimg.cn/large/9b6af8bbgy1htf894pikaj21hc0u045s.jpg,https://wx1.sinaimg.cn/large/9b6af8bbgy1htf895y2azj21hc0u0e08.jpg,https://wx1.sinaimg.cn/large/9b6af8bbgy1htf896cyvrj21hc0u0acx.jpg,https://wx4.sinaimg.cn/large/9b6af8bbgy1htf896lp0gj21hc0u0mzq.jpg,https://wx3.sinaimg.cn/large/9b6af8bbgy1htf896xoz2j21hc0u0tgn.jpg,https://wx4.sinaimg.cn/large/9b6af8bbgy1htf8976wvrj20u00u040s.jpg",,,广东,普通用户
5075974603146904,OvSrGdcEw,6218418848,网瘾少女哈尼酱,"最近都在玩《猿神》，是时候开启《鸣潮》啦天地万事，终有解法，""相里要“”，好想要先做活动去咯#鸣潮相里要##鸣潮1.2版本##夏日畅想季#",,,,"鸣潮相里要,鸣潮1.2版本,夏日畅想季",12,17,522,2024-09-07 14:21,鸣潮超话,"https://wx3.sinaimg.cn/large/006MPQOcgy1htf4qnj64cj30j60as0ug.jpg,https://wx2.sinaimg.cn/large/006MPQOcgy1htf4qnj9aoj30j60as0v8.jpg,https://wx4.sinaimg.cn/large/006MPQOcgy1htf4qnlbwdj30j60y1n1q.jpg",,,江西,红V
5075973676208540,OvSqbq37K,7727425119,烧洋芋咬死你,越来越tm离谱啊怎么好软件都要绿色上网才能下载能不能别研究那破猿神了每天丑的要死天天p那个臭图累都累死好不容易有个好软件还tm下不了喝喝希望世界像爱婻一样爱女么么哒,,,,,0,0,1,2024-09-07 14:18,iPhone客户端,,,,重庆,普通用户
5075971886025749,OvSniphzv,5835553333,用户9103123508,好耶，炫完两集雨林了，内容好多回头得多盘几遍最后能看到长臂猿大圆满，幸运之神是会眷顾值得的人的行动派小博话虽不太多但挺哲学#探索新境,,,,,0,0,0,2024-09-07 14:11,微博网页版,,,,广东,普通用户
5075968513019358,OvShRcFtk,1877753183,零度的夏天夜晚,我个人三个游戏都在吃满保底中因为没有想抽的所以都在随便垫，但也不能这么菲吧！啊？@猿神@深空@腚好痒,,,,,0,6,1,2024-09-07 13:57,iPhone客户端,,,,广东,普通用户
5075955940853493,OvRXA3A21,5949256490,图图图别吃了,猿神启动！,,,,,0,0,0,2024-09-07 13:07,iPhone 13 Pro Max,https://wx4.sinaimg.cn/large/006uCtnQgy1htf2ldr8rdj33402c0b2c.jpg,,,上海,普通用户
5075955162808467,OvRWkbMBR,6059492811,拆台CT,#马斯克发布悟空版AI照片#好好好，连马斯克也玩上猿神了。这不得狠狠的抵制特斯拉，抵制X？#黑神话悟空#,,,,"马斯克发布悟空版AI照片,黑神话悟空",4,14,40,2024-09-07 13:04,微博仅供参考,https://wx4.sinaimg.cn/large/006C50T1ly1htf2id2xnmj30yi1io0yk.jpg,,,北京,金V
5075941672096748,OvRAz8Nsw,2672926347,lyman2003,马斯克表示很喜欢黑神话这下真的成猿神了，马斯克这厮还真的会蹭热度来自推特#黑神话悟空#,,,,黑神话悟空,2,11,62,2024-09-07 12:11,一加 Ace 2,https://wx1.sinaimg.cn/large/9f519e8bgy1htf0x8qdkyj20hs12lgou.jpg,,,湖北,金V
5075934505600111,OvRp0nuQn,5642231114,岁月在默数,猿神！启动,,,,,0,0,0,2024-09-07 11:42,微博轻享版,https://wx1.sinaimg.cn/large/0069Qe3Egy1htf04yv9daj31hc0u0gzu.jpg,,,上海,普通用户
5075928504075087,OvRfkh67d,2256416497,寒千羽同学,猿神启动！,,,,,1,4,1,2024-09-07 11:18,Redmi Note 12 Turbo,https://wx2.sinaimg.cn/large/867e2ef1gy1htezfu23k3j23k02001kz.jpg,,,四川,普通用户
5075920125956333,OvR1OoZvT,1897743392,Ipunors,猿神终于全成就咯二周目基本上全程叮的双倍移速在跑路hhhhhhhh二周目的第五章没打完就全成就了，正好剩下的也懒得打了==等dlc出了再回来打好了,,,,,0,0,0,2024-09-07 10:45,微博网页版,https://wx1.sinaimg.cn/large/711d4420gy1hteyetw5foj20en07g0w1.jpg,,,美国,普通用户
5075916728570338,OvQWkzXxg,7199183821,iiizco2,任何活动都别叫我忙着打猿神理解当时塞尔达出来为什么有人请假在家打游戏了我也想请假打猴子,,,,,0,4,1,2024-09-07 10:31,iPhone客户端,,,,上海,普通用户
5075889068445067,OvQdIzqWL,7645316487,Tanya_V1xo,本人250斤用的oppoa51米6满脸痘戴眼镜长相猥琐鸭公嗓原神等级60级，星穹铁道70级，崩坏三88级，国服马超，一银哥布林，老鼠人，十年一次澡，出门步数不超过5步，喜欢玩黄猿，爱代入角色，无工作，负债10万，油腻，黄毛，啤酒肚，四眼，阿宅12年，爱玩第五人格，阅番数千部，偶像是棍哥，爱看二次元后宫番最喜欢的游戏是《完蛋我被美女包围了》我能观看吗？[流泪][感谢]身高114，体重514，满脸痘，戴眼镜，长相猥琐，爱烫头，一月洗一澡，原神60级，国服马超，火影只玩黄猿骨架牢大，爱看日漫二次元后宫番，喜欢用仙狐、盾苟、小土豆、外星人，steam这个赛季打到钻石了，91使用时长累计114514小时，身上有尸斑，25岁无工作，啃老族，负债5000w，有十几个案底，最喜欢的偶像是孙笑川，最喜欢的游戏是《原神》《火影忍者》《崩坏：星穹铁道》《碧蓝航线》申请观看,,,,,0,0,0,2024-09-07 08:42,OPPO A2 5G,,,,天津,普通用户
5075744860932766,OvMt83UEC,7599355661,sky思忆,物种起源进化论。说起物种起源，今天看见一段视频讲的是人类从远古时代的诞生以及从猿进化而来的论诉。推理依据还有事实论证都还是信服的。归根结底其实一切的一切都是造物主所创造的，理论依据就是现今的新物种（智能科技）。至于进化论无非就是更新淘汰。造物主我们称他为神。那么有人会问造物主又是怎么出现的呢？这几乎成了一个无解的问题。那么造物主究竟存不存在，它又是怎么诞生的呢？答案就是造物主是先天而成，生于混沌之中，生于虚无之中。那么又有人会问，如果造物主是生于混沌，生于虚无之中，那么世间万物也可以是生于混沌生于虚无之中，那就可以没有造物主。那么造物主究竟存不存在呢？答案是存在的。那么造物主是什么？造物主其实就是道德经里所说的道。他与世间万物息息相关，相辅相成，又对立存在。所以呢，造物主是主观存在的，客观上虚无的。客观上造物主与世间万物都诞生于虚无。所以佛家有云，凡所有相，皆是虚妄。所以客观上讲，我们看到的这个世界上的所有东西都是不存在的，但是主观上却又看得见摸得着。归根结底就是世间万物皆有灵识。我们所看到的这个世界都是灵识所化。,,,,,0,0,0,2024-09-06 23:09,iPhone客户端,,,,江西,普通用户
5075739710588119,OvMkP2sZN,1865485260,Lychee怕怕,day32今天因为台风全市小学生放假今天煮的饭菜一般，小清和荔枝不大满意哎呀呀，这种感觉不大好猿神启动，终于过了第四章boss，卡了大约2小时，第五章我来啦,,,,,0,1,0,2024-09-06 22:48,iPhone客户端,"https://wx4.sinaimg.cn/large/6f310bccgy1htedr1u96bj21400u0qb2.jpg,https://wx3.sinaimg.cn/large/6f310bccgy1htedr28xlaj21400u046o.jpg,https://wx4.sinaimg.cn/large/6f310bccgy1htedr17qkjj21400u0ake.jpg,https://wx3.sinaimg.cn/large/6f310bccgy1htedr2mch0j21400u0n40.jpg",,,广东,普通用户
5075717425730143,OvLKSo2FF,5531258772,Plumemaple_,大表哥完结后劲好大在亚瑟的墓前发呆五分钟卸载然后猿神启动！,,,,,0,1,2,2024-09-06 21:19,iPhone客户端,"https://wx3.sinaimg.cn/large/0062kB5aly1hteb65ixwkj31hc0u0k9r.jpg,https://wx4.sinaimg.cn/large/0062kB5aly1hteb69jwzej33402c04qs.jpg",,,北京,普通用户
5075709326790119,OvLxOsuq3,6556828547,小忙人Lily,"书香润泽心灵,阅读丰富人生，2024飞龙在天，总计打卡第720721天，重读《西游记》第四回反天宫诸神捉怪/第五回五行山下定心猿，妈妈阅读《古董局中局1:佛头奇案》尾声",,,,,0,0,0,2024-09-06 20:47,Xiaomi 13,"https://wx2.sinaimg.cn/large/0079JMD9ly1htea9xj393j30u0140jxd.jpg,https://wx2.sinaimg.cn/large/0079JMD9ly1htea9xwj6jj30u0140jwy.jpg,https://wx4.sinaimg.cn/large/0079JMD9ly1htea9yh9jmj30m80m8dki.jpg",,,山西,普通用户
5075706167689529,OvLsIwgoF,7185517403,深山踏红叶-h,阴阳师手游超话我的式神录新晋宠神川猿！,,,,,0,1,0,2024-09-06 20:35,阴阳师,https://wx2.sinaimg.cn/large/007QhHjZgy1hte9wveym3j31hc0u0dk5.jpg,,,福建,普通用户
5075684031208148,OvKT154ig,7044615745,若木生华,今天终于有时间继续玩黑神话悟空了！猿神，启动！,,,,,0,0,0,2024-09-06 19:07,微博网页版,,,,上海,黄V
5075683695395352,OvKStmDzO,7284636816,swinas_k,每次看追星女面对男的一些很有意境的瞬间大讲酸话噼里啪啦分析解读一通最后还得来句那一刻你在想什么呢我都很想帮忙回答以男人尤其还是体男的脑子来说他应该什么都没想或者在想西游记第一章是不是可以叫猿神启动之类的pe东西,,,,,1,3,6,2024-09-06 19:05,iPhone 12,,,,辽宁,普通用户
5075675356859522,OvKF1sMts,2789070922,香香是只猫猫,魔兽世界算3A游戏不？守望先锋算3A游戏不？命运2算3A游戏不？COD系列算3A不？咋的长线服务型游戏不能叫3A？就那（破）单机才能叫3A？每天都被猿神玩家真情实感发言震惊到。,,,,,0,0,0,2024-09-06 18:32,iPhone 15 Pro Max,,,,北京,普通用户
5075666081154858,OvKq44QqK,2409907647,士麦那滚地猫,原（米）鸢猿三神合葬,,,,,0,0,1,2024-09-06 17:55,OPPO Reno4 SE 5G,,,,浙江,普通用户
5075390202904971,OvDf6cbIn,7191478847,JOJO焕,看国足比赛不如玩猿神，虽然boss很难打，但比起国足踢球还是简单很多的#黑神话悟空##国足连续6场比赛失球#,,,,"黑神话悟空,国足连续6场比赛失球",0,1,2,2024-09-05 23:39,Android,,,,北京,普通用户
5075384110678402,OvD5h2QtY,5838670161,我见关关,三天没打猎打猿神狂死老师我开机第一把又c又好怎么xdx舍友进来了我就开始狂死呢老天开眼我第一把明明水平很高的,,,,,0,2,1,2024-09-05 23:15,荣耀Magic6,https://wx3.sinaimg.cn/large/006n8sPngy1htd8x8710bj31hc0u0n56.jpg,,,江苏,普通用户
5075377607414899,OvCUMv6X9,5659562451,麻辣文子_,猿神启动,,,,,0,3,1,2024-09-05 22:49,iPhone 14 Pro,https://wx4.sinaimg.cn/large/006b0WJlgy1htd8688xqgj33402c0qv6.jpg,,,江西,普通用户
5075363477063289,OvCxZtDu1,1746839424,Van_Acker,猿神！,,,,,0,0,0,2024-09-05 21:53,vivo X Fold3 Pro,https://wx2.sinaimg.cn/large/681ea780ly1htd6jxa66xj20yz0u0k2b.jpg,,,辽宁,普通用户
5075344562590098,OvC3uaRNM,6082293543,有点儿神经衰弱,猿神启动！,,,,,0,2,8,2024-09-05 20:38,Xiaomi 12S Pro,"https://wx4.sinaimg.cn/large/006DCGoLly1htd4cq3mvvj32dc35sx6p.jpg,https://wx2.sinaimg.cn/large/006DCGoLly1htd4css3tdj32dc35shdu.jpg",,,河南,普通用户
5075298670872250,OvARt3EUy,7508684547,Sisyphus_cccc,猿神启动,,,,,0,0,0,2024-09-05 17:36,iPhone客户端,https://wx2.sinaimg.cn/large/008c9FRhgy1htcz3qgdoxj333v247u0x.jpg,,,浙江,普通用户
5075268547119239,OvA4StS2r,7616311655,赤心木为株,#陈牧驰#沁园春以证之有美人兮，玉佩琼琚，吾梦见之。问斜阳犹照，渔樵故里，长桥谁记，今古期思。物化苍茫，神游仿佛，春与猿吟秋鹤飞。女娲在渃水遇到风族伏羲,,,,陈牧驰,0,0,0,2024-09-05 15:36,nova7Pro你在焦点在,https://wx3.sinaimg.cn/large/008jrgAngy1htcvn8a1e0j30u0193whr.jpg,,,江苏,普通用户
5075259428704638,OvzQaAwto,2254828924,国泰基金,发布了头条文章：《GT实验室|“猿神”爆火之后》OGT实验室|“猿神”爆火之后,http://t.cn/A6Rl74uI,,,,0,0,0,2024-09-05 15:00,微博 weibo.com,,,,上海,蓝V
5075238361238799,Ovzic5cgD,6018259307,蜉蝣中子星,。。。这下画质不如猿神1：1复刻了演的吧,,,,,0,2,3,2024-09-05 13:36,Android,https://wx3.sinaimg.cn/large/006zi0avgy1htcs6lx06fj31400js77u.jpg,,,广东,普通用户
5075017395864144,OvtxNoBwY,6093565193,这事不是说不办,猿神启动！幽魂，广智，灵虚子已被拿下！,,,,,0,0,0,2024-09-04 22:58,iPhone客户端,"https://wx2.sinaimg.cn/large/006EnYFzly1htc2rfd64cj32c0340x6q.jpg,https://wx2.sinaimg.cn/large/006EnYFzly1htc2rhk1omj32c03401kz.jpg,https://wx2.sinaimg.cn/large/006EnYFzly1htc2rk1g6vj32c0340b2b.jpg",,,山东,普通用户
5075015561382546,OvtuQ5NF8,7845733739,WATARUNRUN_,脑子里：卧槽猿声…猿神！手：猿神是吧…好像想的是这个写吧（忽略主包丑丑的字）,,,,,0,3,0,2024-09-04 22:51,iPhone客户端,"https://wx2.sinaimg.cn/large/008yXTKzgy1htc2lkc1raj30u0140afs.jpg,https://wx3.sinaimg.cn/large/008yXTKzgy1htc2ljnzulj325r0u0aki.jpg",,,江苏,普通用户
5075015231341367,Ovtuj5CWX,6449535090,笑e下蒜了,忙了一天终于可以猿神启动,,,,,0,0,1,2024-09-04 22:49,iPhone,,,,广东,普通用户
5075010186117595,OvtmapFsT,6599044462,燕尾盖,我对组里玩猿神的人都能把你玩游戏好厉害这几个字说出口，你对小受受的描写是干净我真的不知道怎么说了，还有什么看下去的欲望呢，一定要用大篇看起来毫无营养矫揉造作鸦羽莹白娇嫩稠艷看到就失神这种隔两章出现水一下字数好吗，这些文字我不会细看，但是一定要有,,,,,1,1,0,2024-09-04 22:29,iPhone客户端,,,,天津,普通用户
